    620,    68697,    96691,   132492,   22:42:26
    630,    68292,   105656,   164836,   22:42:29
    640,    75674,   108075,   153627,   22:42:33
    650,    69602,   114224,   174442,   22:42:36
    660,    68080,    70577,    73312,   22:42:40
    670,    69107,   114694,   141097,   22:42:43
    680,    85260,    88659,    93442,   22:42:46
    690,    67520,    74809,    82086,   22:42:50
    700,    85688,    92757,    97950,   22:42:53
    710,    98190,   112159,   139602,   22:42:56
    720,    74962,    82513,    90880,   22:43:00
    730,    71667,    81460,    90728,   22:43:04
    740,    66929,    81029,    97827,   22:43:07
    750,    81087,    86946,    97792,   22:43:11
    760,    33149,    65740,    82103,   22:43:16
    770,    71697,    77641,    81857,   22:43:20
    780,    67085,    79407,    89195,   22:43:24
    790,    67816,    79395,    97226,   22:43:28
    800,    33068,    68226,    89434,   22:43:33
    810,    67182,    81291,    96813,   22:43:37
    820,    83408,    92374,    98123,   22:43:40
    830,    33062,    54144,    96251,   22:43:47
    840,    33072,    70404,    96131,   22:43:53
    850,    30988,    61666,    81954,   22:43:59
    860,    76631,    84852,    96656,   22:44:02
    870,    76822,    82806,    89041,   22:44:06
    880,    75377,    79774,    82223,   22:44:10
    890,    31024,    63131,    82137,   22:44:15
    900,    32924,    44795,    68397,   22:44:23
    910,    33011,    64081,    81839,   22:44:28
    920,    33064,    63432,    81800,   22:44:34
    930,    33008,    33032,    33050,   22:44:43
    940,    33050,    60200,    80580,   22:44:49
    950,    33020,    64352,    81892,   22:44:54
    960,    33109,    48589,    79546,   22:45:02
    970,    14221,    41638,    79701,   22:45:13
    980,    30979,    32303,    32981,   22:45:23
    990,    33026,    64004,    85674,   22:45:28
   1000,    14228,    56973,    81149,   22:45:38
-------------------------------------------------------------------------------
min:9100575   avg:10593232   max:12059727 Time:349 second(s) [00:05:49]
-------------------------------------------------------------------------------
 
